42,PF00119,ref_cyt_b,0.500
42,PF00243,ref_cyt_b,0.692
42,PF06444,ref_cyt_b,0.429
43,PF00008,ref_cyt_b,0.733
43,PF00069,ref_cyt_b,0.667
43,PF00119,ref_cyt_b,0.429
43,PF00243,ref_cyt_b,0.867
43,PF06444,ref_cyt_b,0.556
44,PF00008,ref_cyt_b,0.692
44,PF00069,ref_cyt_b,0.867
44,PF00119,ref_cyt_b,0.600
44,PF00243,ref_cyt_b,0.600
44,PF06444,ref_cyt_b,0.600
45,PF00008,ref_cyt_b,0.889
45,PF00069,ref_cyt_b,0.529
45,PF00119,ref_cyt_b,0.222
45,PF00243,ref_cyt_b,0.600
45,PF06444,ref_cyt_b,0.200
46,PF00008,ref_cyt_b,0.765
46,PF00069,ref_cyt_b,0.684
46,PF00119,ref_cyt_b,0.500
46,PF00243,ref_cyt_b,0.692
46,PF06444,ref_cyt_b,0.500
47,PF00008,ref_cyt_b,0.846
47,PF00069,ref_cyt_b,0.579
47,PF00119,ref_cyt_b,0.158
47,PF00243,ref_cyt_b,0.444
47,PF06444,ref_cyt_b,0.158
48,PF00008,ref_cyt_b,0.800
48,PF00069,ref_cyt_b,0.625
48,PF00119,ref_cyt_b,0.625
48,PF00243,ref_cyt_b,0.800
48,PF06444,ref_cyt_b,0.467
49,PF00008,ref_cyt_b,0.867
49,PF00069,ref_cyt_b,0.700
49,PF00119,ref_cyt_b,0.429
49,PF00243,ref_cyt_b,0.778
49,PF06444,ref_cyt_b,0.600
50,PF00008,ref_cyt_b,0.875
50,PF00069,ref_cyt_b,0.667
50,PF00119,ref_cyt_b,0.529
50,PF00243,ref_cyt_b,0.667
50,PF06444,ref_cyt_b,0.600
51,PF00008,ref_cyt_b,0.867
51,PF00069,ref_cyt_b,0.571
51,PF00119,ref_cyt_b,0.263
51,PF00243,ref_cyt_b,0.765
51,PF06444,ref_cyt_b,0.263
52,PF00008,ref_cyt_b,0.733
52,PF00069,ref_cyt_b,0.765
52,PF00119,ref_cyt_b,0.529
52,PF00243,ref_cyt_b,0.500
52,PF06444,ref_cyt_b,0.556
53,PF00008,ref_cyt_b,0.818
53,PF00069,ref_cyt_b,0.684
53,PF00119,ref_cyt_b,0.474
53,PF00243,ref_cyt_b,0.625
53,PF06444,ref_cyt_b,0.286
54,PF00008,ref_cyt_b,0.714
54,PF00069,ref_cyt_b,0.667
54,PF00119,ref_cyt_b,0.368
54,PF00243,ref_cyt_b,0.867
54,PF06444,ref_cyt_b,0.368
55,PF00008,ref_cyt_b,0.600
55,PF00069,ref_cyt_b,0.684
55,PF00119,ref_cyt_b,0.600
55,PF00243,ref_cyt_b,0.529
55,PF06444,ref_cyt_b,0.579
56,PF00008,ref_cyt_b,0.684
56,PF00069,ref_cyt_b,0.700
56,PF00119,ref_cyt_b,0.500
56,PF00243,ref_cyt_b,0.538
56,PF06444,ref_cyt_b,0.300
57,PF00008,ref_cyt_b,0.857
57,PF00069,ref_cyt_b,0.467
57,PF00119,ref_cyt_b,0.222
57,PF00243,ref_cyt_b,0.846
57,PF06444,ref_cyt_b,0.333
58,PF00008,ref_cyt_b,0.625
58,PF00069,ref_cyt_b,0.667
58,PF00119,ref_cyt_b,0.111
58,PF00243,ref_cyt_b,0.600
58,PF06444,ref_cyt_b,0.176
59,PF00008,ref_cyt_b,0.857
59,PF00069,ref_cyt_b,0.667
59,PF00119,ref_cyt_b,0.444
59,PF00243,ref_cyt_b,0.882
59,PF06444,ref_cyt_b,0.444
60,PF00008,ref_cyt_b,0.867
60,PF00069,ref_cyt_b,0.714
60,PF00119,ref_cyt_b,0.579
60,PF00243,ref_cyt_b,0.529
60,PF06444,ref_cyt_b,0.368
61,PF00008,ref_cyt_b,0.556
61,PF00069,ref_cyt_b,0.579
61,PF00119,ref_cyt_b,0.474
61,PF00243,ref_cyt_b,0.778
61,PF06444,ref_cyt_b,0.579
62,PF00008,ref_cyt_b,0.692
62,PF00069,ref_cyt_b,0.765
62,PF00119,ref_cyt_b,0.750
62,PF00243,ref_cyt_b,0.692
62,PF06444,ref_cyt_b,0.667
63,PF00008,ref_cyt_b,0.789
63,PF00069,ref_cyt_b,0.600
63,PF00119,ref_cyt_b,0.111
63,PF00243,ref_cyt_b,0.846
63,PF06444,ref_cyt_b,0.368
64,PF00008,ref_cyt_b,0.875
64,PF00069,ref_cyt_b,0.684
64,PF00119,ref_cyt_b,0.684
64,PF00243,ref_cyt_b,0.750
64,PF06444,ref_cyt_b,0.444
65,PF00008,ref_cyt_b,0.857
65,PF00069,ref_cyt_b,0.294
65,PF00119,ref_cyt_b,0.300
65,PF00243,ref_cyt_b,0.818
65,PF06444,ref_cyt_b,0.200
66,PF00008,ref_cyt_b,0.882
66,PF00069,ref_cyt_b,0.833
66,PF00119,ref_cyt_b,0.412
66,PF00243,ref_cyt_b,0.600
66,PF06444,ref_cyt_b,0.294
67,PF00008,ref_cyt_b,0.857
67,PF00069,ref_cyt_b,0.857
67,PF00119,ref_cyt_b,0.625
67,PF00243,ref_cyt_b,0.778
67,PF06444,ref_cyt_b,0.625
68,PF00008,ref_cyt_b,0.857
68,PF00069,ref_cyt_b,0.474
68,PF00119,ref_cyt_b,0.444
68,PF00243,ref_cyt_b,0.895
68,PF06444,ref_cyt_b,0.263
69,PF00008,ref_cyt_b,0.684
69,PF00069,ref_cyt_b,0.333
69,PF00119,ref_cyt_b,0.400
69,PF00243,ref_cyt_b,0.474
69,PF06444,ref_cyt_b,0.200
70,PF00008,ref_cyt_b,0.647
70,PF00069,ref_cyt_b,0.700
70,PF00119,ref_cyt_b,0.368
70,PF00243,ref_cyt_b,0.556
70,PF06444,ref_cyt_b,0.300
71,PF00008,ref_cyt_b,0.529
71,PF00069,ref_cyt_b,0.625
71,PF00119,ref_cyt_b,0.333
71,PF00243,ref_cyt_b,0.818
71,PF06444,ref_cyt_b,0.375
72,PF00008,ref_cyt_b,0.625
72,PF00069,ref_cyt_b,0.579
72,PF00119,ref_cyt_b,0.556
72,PF00243,ref_cyt_b,0.875
72,PF06444,ref_cyt_b,0.529
73,PF00008,ref_cyt_b,0.444
73,PF00069,ref_cyt_b,0.625
73,PF00119,ref_cyt_b,0.176
73,PF00243,ref_cyt_b,0.556
73,PF06444,ref_cyt_b,0.368
74,PF00008,ref_cyt_b,0.846
74,PF00069,ref_cyt_b,0.579
74,PF00119,ref_cyt_b,0.100
74,PF00243,ref_cyt_b,0.765
74,PF06444,ref_cyt_b,0.300
75,PF00008,ref_cyt_b,0.571
75,PF00069,ref_cyt_b,0.625
75,PF00119,ref_cyt_b,0.333
75,PF00243,ref_cyt_b,0.750
75,PF06444,ref_cyt_b,0.333
76,PF00008,ref_cyt_b,0.882
76,PF00069,ref_cyt_b,0.684
76,PF00119,ref_cyt_b,0.467
76,PF00243,ref_cyt_b,0.692
76,PF06444,ref_cyt_b,0.600
77,PF00008,ref_cyt_b,0.750
77,PF00069,ref_cyt_b,0.368
77,PF00119,ref_cyt_b,0.176
77,PF00243,ref_cyt_b,0.333
77,PF06444,ref_cyt_b,0.158
78,PF00008,ref_cyt_b,0.714
78,PF00069,ref_cyt_b,0.789
78,PF00119,ref_cyt_b,0.625
78,PF00243,ref_cyt_b,0.765
78,PF06444,ref_cyt_b,0.733
79,PF00008,ref_cyt_b,0.789
79,PF00069,ref_cyt_b,0.789
79,PF00119,ref_cyt_b,0.286
79,PF00243,ref_cyt_b,0.625
79,PF06444,ref_cyt_b,0.158
80,PF00008,ref_cyt_b,0.692
80,PF00069,ref_cyt_b,0.579
80,PF00119,ref_cyt_b,0.556
80,PF00243,ref_cyt_b,0.333
80,PF06444,ref_cyt_b,0.300
81,PF00008,ref_cyt_b,0.889
81,PF00069,ref_cyt_b,0.889
81,PF00119,ref_cyt_b,0.222
81,PF00243,ref_cyt_b,0.714
81,PF06444,ref_cyt_b,0.444
82,PF00008,ref_cyt_b,0.889
82,PF00069,ref_cyt_b,0.889
82,PF00119,ref_cyt_b,0.444
82,PF00243,ref_cyt_b,0.889
82,PF06444,ref_cyt_b,0.333
83,PF00008,ref_cyt_b,0.857
83,PF00069,ref_cyt_b,0.889
83,PF00119,ref_cyt_b,0.222
83,PF00243,ref_cyt_b,0.857
83,PF06444,ref_cyt_b,0.125
84,PF00008,ref_cyt_b,0.889
84,PF00069,ref_cyt_b,0.500
84,PF00119,ref_cyt_b,0.625
84,PF00243,ref_cyt_b,0.667
84,PF06444,ref_cyt_b,0.600
85,PF00008,ref_cyt_b,0.875
85,PF00069,ref_cyt_b,0.789
85,PF00119,ref_cyt_b,0.579
85,PF00243,ref_cyt_b,0.692
85,PF06444,ref_cyt_b,0.684
86,PF00008,ref_cyt_b,0.733
86,PF00069,ref_cyt_b,0.684
86,PF00119,ref_cyt_b,0.500
86,PF00243,ref_cyt_b,0.667
86,PF06444,ref_cyt_b,0.529
87,PF00008,ref_cyt_b,0.846
87,PF00069,ref_cyt_b,0.778
87,PF00119,ref_cyt_b,0.444
87,PF00243,ref_cyt_b,0.857
87,PF06444,ref_cyt_b,0.333
88,PF00008,ref_cyt_b,0.846
88,PF00069,ref_cyt_b,0.556
88,PF00119,ref_cyt_b,0.333
88,PF00243,ref_cyt_b,0.800
88,PF06444,ref_cyt_b,0.294
89,PF00008,ref_cyt_b,0.882
89,PF00069,ref_cyt_b,0.882
89,PF00119,ref_cyt_b,0.625
89,PF00243,ref_cyt_b,0.385
89,PF06444,ref_cyt_b,0.294
90,PF00008,ref_cyt_b,0.500
90,PF00069,ref_cyt_b,0.412
90,PF00119,ref_cyt_b,0.333
90,PF00243,ref_cyt_b,0.500
90,PF06444,ref_cyt_b,0.294
91,PF00008,ref_cyt_b,0.895
91,PF00069,ref_cyt_b,0.647
91,PF00119,ref_cyt_b,0.474
91,PF00243,ref_cyt_b,0.875
91,PF06444,ref_cyt_b,0.368
92,PF00008,ref_cyt_b,0.846
92,PF00069,ref_cyt_b,0.647
92,PF00119,ref_cyt_b,0.333
92,PF00243,ref_cyt_b,0.846
92,PF06444,ref_cyt_b,0.333
93,PF00008,ref_cyt_b,0.467
93,PF00069,ref_cyt_b,0.294
93,PF00119,ref_cyt_b,0.294
93,PF00243,ref_cyt_b,0.600
93,PF06444,ref_cyt_b,0.176
94,PF00008,ref_cyt_b,0.818
94,PF00069,ref_cyt_b,0.800
94,PF00119,ref_cyt_b,0.368
94,PF00243,ref_cyt_b,0.700
94,PF06444,ref_cyt_b,0.474
95,PF00008,ref_cyt_b,0.667
95,PF00069,ref_cyt_b,0.789
95,PF00119,ref_cyt_b,0.444
95,PF00243,ref_cyt_b,0.875
95,PF06444,ref_cyt_b,0.789
96,PF00008,ref_cyt_b,0.778
96,PF00069,ref_cyt_b,0.579
96,PF00119,ref_cyt_b,0.529
96,PF00243,ref_cyt_b,0.625
96,PF06444,ref_cyt_b,0.250
97,PF00008,ref_cyt_b,0.833
97,PF00069,ref_cyt_b,0.625
97,PF00119,ref_cyt_b,0.412
97,PF00243,ref_cyt_b,0.733
97,PF06444,ref_cyt_b,0.375
98,PF00008,ref_cyt_b,0.895
98,PF00069,ref_cyt_b,0.500
98,PF00119,ref_cyt_b,0.529
98,PF00243,ref_cyt_b,0.875
98,PF06444,ref_cyt_b,0.500
99,PF00008,ref_cyt_b,0.500
99,PF00069,ref_cyt_b,0.500
99,PF00119,ref_cyt_b,0.600
99,PF00243,ref_cyt_b,0.667
99,PF06444,ref_cyt_b,0.467
100,PF00008,ref_cyt_b,0.857
100,PF00069,ref_cyt_b,0.867
100,PF00119,ref_cyt_b,0.625
100,PF00243,ref_cyt_b,0.778
100,PF06444,ref_cyt_b,0.500
101,PF00008,ref_cyt_b,0.714
101,PF00069,ref_cyt_b,0.444
101,PF00119,ref_cyt_b,0.294
101,PF00243,ref_cyt_b,0.500
101,PF06444,ref_cyt_b,0.263
102,PF00008,ref_cyt_b,0.818
102,PF00069,ref_cyt_b,0.579
102,PF00119,ref_cyt_b,0.579
102,PF00243,ref_cyt_b,0.647
102,PF06444,ref_cyt_b,0.529
103,PF00008,ref_cyt_b,0.833
103,PF00069,ref_cyt_b,0.750
103,PF00119,ref_cyt_b,0.625
103,PF00243,ref_cyt_b,0.385
103,PF06444,ref_cyt_b,0.375
104,PF00008,ref_cyt_b,0.889
104,PF00069,ref_cyt_b,0.684
104,PF00119,ref_cyt_b,0.474
104,PF00243,ref_cyt_b,0.867
104,PF06444,ref_cyt_b,0.444
105,PF00008,ref_cyt_b,0.765
105,PF00069,ref_cyt_b,0.667
105,PF00119,ref_cyt_b,0.474
105,PF00243,ref_cyt_b,0.818
105,PF06444,ref_cyt_b,0.375
106,PF00008,ref_cyt_b,0.875
106,PF00069,ref_cyt_b,0.714
106,PF00119,ref_cyt_b,0.556
106,PF00243,ref_cyt_b,0.857
106,PF06444,ref_cyt_b,0.667
107,PF00008,ref_cyt_b,0.833
107,PF00069,ref_cyt_b,0.625
107,PF00119,ref_cyt_b,0.467
107,PF00243,ref_cyt_b,0.833
107,PF06444,ref_cyt_b,0.500
108,PF00008,ref_cyt_b,0.778
108,PF00069,ref_cyt_b,0.778
108,PF00119,ref_cyt_b,0.333
108,PF00243,ref_cyt_b,0.846
108,PF06444,ref_cyt_b,0.500
109,PF00008,ref_cyt_b,0.867
109,PF00069,ref_cyt_b,0.333
109,PF00119,ref_cyt_b,0.263
109,PF00243,ref_cyt_b,0.846
109,PF06444,ref_cyt_b,0.053
110,PF00008,ref_cyt_b,0.667
110,PF00069,ref_cyt_b,0.647
110,PF00119,ref_cyt_b,0.333
110,PF00243,ref_cyt_b,0.500
110,PF06444,ref_cyt_b,0.263
111,PF00008,ref_cyt_b,0.846
111,PF00069,ref_cyt_b,0.667
111,PF00119,ref_cyt_b,0.684
111,PF00243,ref_cyt_b,0.765
111,PF06444,ref_cyt_b,0.571
112,PF00008,ref_cyt_b,0.818
112,PF00069,ref_cyt_b,0.889
112,PF00119,ref_cyt_b,0.368
112,PF00243,ref_cyt_b,0.667
112,PF06444,ref_cyt_b,0.368
113,PF00008,ref_cyt_b,0.636
113,PF00069,ref_cyt_b,0.500
113,PF00119,ref_cyt_b,0.500
113,PF00243,ref_cyt_b,0.818
113,PF06444,ref_cyt_b,0.375
114,PF00008,ref_cyt_b,0.889
114,PF00069,ref_cyt_b,0.789
114,PF00119,ref_cyt_b,0.444
114,PF00243,ref_cyt_b,0.733
114,PF06444,ref_cyt_b,0.368
115,PF00008,ref_cyt_b,0.846
115,PF00069,ref_cyt_b,0.733
115,PF00119,ref_cyt_b,0.625
115,PF00243,ref_cyt_b,0.800
115,PF06444,ref_cyt_b,0.333
116,PF00008,ref_cyt_b,0.867
116,PF00069,ref_cyt_b,0.750
116,PF00119,ref_cyt_b,0.750
116,PF00243,ref_cyt_b,0.818
116,PF06444,ref_cyt_b,0.556
117,PF00008,ref_cyt_b,0.600
117,PF00069,ref_cyt_b,0.444
117,PF00119,ref_cyt_b,0.444
117,PF00243,ref_cyt_b,0.857
117,PF06444,ref_cyt_b,0.529
118,PF00008,ref_cyt_b,0.733
118,PF00069,ref_cyt_b,0.700
118,PF00119,ref_cyt_b,0.368
118,PF00243,ref_cyt_b,0.750
118,PF06444,ref_cyt_b,0.300
119,PF00008,ref_cyt_b,0.750
119,PF00069,ref_cyt_b,0.778
119,PF00119,ref_cyt_b,0.556
119,PF00243,ref_cyt_b,0.846
119,PF06444,ref_cyt_b,0.667
120,PF00008,ref_cyt_b,0.733
120,PF00069,ref_cyt_b,0.882
120,PF00119,ref_cyt_b,0.529
120,PF00243,ref_cyt_b,0.667
120,PF06444,ref_cyt_b,0.412
121,PF00008,ref_cyt_b,0.875
121,PF00069,ref_cyt_b,0.700
121,PF00119,ref_cyt_b,0.400
121,PF00243,ref_cyt_b,0.750
121,PF06444,ref_cyt_b,0.300
122,PF00008,ref_cyt_b,0.692
122,PF00069,ref_cyt_b,0.800
122,PF00119,ref_cyt_b,0.444
122,PF00243,ref_cyt_b,0.529
122,PF06444,ref_cyt_b,0.400
123,PF00008,ref_cyt_b,0.789
123,PF00069,ref_cyt_b,0.579
123,PF00119,ref_cyt_b,0.294
123,PF00243,ref_cyt_b,0.538
123,PF06444,ref_cyt_b,0.500
124,PF00008,ref_cyt_b,0.714
124,PF00069,ref_cyt_b,0.667
124,PF00119,ref_cyt_b,0.625
124,PF00243,ref_cyt_b,0.538
124,PF06444,ref_cyt_b,0.429
125,PF00008,ref_cyt_b,0.714
125,PF00069,ref_cyt_b,0.600
125,PF00119,ref_cyt_b,0.529
125,PF00243,ref_cyt_b,0.818
125,PF06444,ref_cyt_b,0.444
126,PF00008,ref_cyt_b,0.750
126,PF00069,ref_cyt_b,0.600
126,PF00119,ref_cyt_b,0.600
126,PF00243,ref_cyt_b,0.846
126,PF06444,ref_cyt_b,0.474
127,PF00008,ref_cyt_b,0.857
127,PF00069,ref_cyt_b,0.667
127,PF00119,ref_cyt_b,0.333
127,PF00243,ref_cyt_b,0.857
127,PF06444,ref_cyt_b,0.556
128,PF00008,ref_cyt_b,0.667
128,PF00069,ref_cyt_b,0.467
128,PF00119,ref_cyt_b,0.444
128,PF00243,ref_cyt_b,0.846
128,PF06444,ref_cyt_b,0.368
129,PF00008,ref_cyt_b,0.867
129,PF00069,ref_cyt_b,0.571
129,PF00119,ref_cyt_b,0.529
129,PF00243,ref_cyt_b,0.714
129,PF06444,ref_cyt_b,0.625
130,PF00008,ref_cyt_b,0.875
130,PF00069,ref_cyt_b,0.750
130,PF00119,ref_cyt_b,0.529
130,PF00243,ref_cyt_b,0.429
130,PF06444,ref_cyt_b,0.600
131,PF00008,ref_cyt_b,0.733
131,PF00069,ref_cyt_b,0.684
131,PF00119,ref_cyt_b,0.412
131,PF00243,ref_cyt_b,0.714
131,PF06444,ref_cyt_b,0.474
132,PF00008,ref_cyt_b,0.800
132,PF00069,ref_cyt_b,0.684
132,PF00119,ref_cyt_b,0.400
132,PF00243,ref_cyt_b,0.474
132,PF06444,ref_cyt_b,0.400
133,PF00008,ref_cyt_b,0.692
133,PF00069,ref_cyt_b,0.800
133,PF00119,ref_cyt_b,0.600
133,PF00243,ref_cyt_b,0.846
133,PF06444,ref_cyt_b,0.579
134,PF00008,ref_cyt_b,0.556
134,PF00069,ref_cyt_b,0.889
134,PF00119,ref_cyt_b,0.529
134,PF00243,ref_cyt_b,0.750
134,PF06444,ref_cyt_b,0.474
135,PF00008,ref_cyt_b,0.647
135,PF00069,ref_cyt_b,0.474
135,PF00119,ref_cyt_b,0.300
135,PF00243,ref_cyt_b,0.667
135,PF06444,ref_cyt_b,0.300
136,PF00008,ref_cyt_b,0.700
136,PF00069,ref_cyt_b,0.600
136,PF00119,ref_cyt_b,0.500
136,PF00243,ref_cyt_b,0.714
136,PF06444,ref_cyt_b,0.400
137,PF00008,ref_cyt_b,0.857
137,PF00069,ref_cyt_b,0.882
137,PF00119,ref_cyt_b,0.647
137,PF00243,ref_cyt_b,0.714
137,PF06444,ref_cyt_b,0.529
138,PF00008,ref_cyt_b,0.818
138,PF00069,ref_cyt_b,0.647
138,PF00119,ref_cyt_b,0.789
138,PF00243,ref_cyt_b,0.667
138,PF06444,ref_cyt_b,0.444
139,PF00008,ref_cyt_b,0.765
139,PF00069,ref_cyt_b,0.400
139,PF00119,ref_cyt_b,0.400
139,PF00243,ref_cyt_b,0.818
139,PF06444,ref_cyt_b,0.500
140,PF00008,ref_cyt_b,0.833
140,PF00069,ref_cyt_b,0.684
140,PF00119,ref_cyt_b,0.368
140,PF00243,ref_cyt_b,0.556
140,PF06444,ref_cyt_b,0.333
